,
POINT (-73.95658435794805 40.7321793196934),122963,08/06/2015 12:00:00 AM +0000,216396,18,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,93 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7321793197,-73.9565843579,996282.513981,206032.228733,
POINT (-73.95647408004446 40.7321897851944),122962,08/06/2015 12:00:00 AM +0000,216396,17,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,97 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7321897852,-73.95647408,996313.075271,206036.05681,
POINT (-73.95647408004446 40.7321897851944),122962,08/06/2015 12:00:00 AM +0000,216396,17,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,97 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7321897852,-73.95647408,996313.075271,206036.05681,
POINT (-73.95634160468873 40.7322023556692),122961,08/06/2015 12:00:00 AM +0000,216396,17,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,101 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7322023557,-73.9563416047,996349.788124,206040.654898,
POINT (-73.95634160468873 40.7322023556692),122961,08/06/2015 12:00:00 AM +0000,216396,17,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,101 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7322023557,-73.9563416047,996349.788124,206040.654898,
POINT (-73.95574152092385 40.7322592971671),122958,08/06/2015 12:00:00 AM +0000,216396,18,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,Yes,No,Yes,No,No,No,No,No,No,113 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7322592972,-73.9557415209,996516.088973,206061.483924,
POINT (-73.95574152092385 40.7322592971671),122958,08/06/2015 12:00:00 AM +0000,216396,18,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,Yes,No,Yes,No,No,No,No,No,No,113 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7322592972,-73.9557415209,996516.088973,206061.483924,
POINT (-73.95542930496907 40.73228892143641),122956,08/06/2015 12:00:00 AM +0000,216396,21,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,Yes,No,No,No,No,No,No,119 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7322889214,-73.955429305,996602.613078,206072.320845,
POINT (-73.95542930496907 40.73228892143641),122956,08/06/2015 12:00:00 AM +0000,216396,21,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,Yes,No,No,No,No,No,No,119 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7322889214,-73.955429305,996602.613078,206072.320845,
POINT (-73.95617006041647 40.73283805656505),149555,08/16/2015 12:00:00 AM +0000,216398,6,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,None,Helpful,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,132 HURON STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7328380566,-73.9561700604,996397.215195,206272.284356,
POINT (-73.95617006041647 40.73283805656505),149555,08/16/2015 12:00:00 AM +0000,216398,6,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,None,Helpful,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,132 HURON STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7328380566,-73.9561700604,996397.215195,206272.284356,
POINT (-73.95529850871675 40.73509536383615),149450,08/16/2015 12:00:00 AM +0000,216459,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,Yes,No,No,No,No,No,No,No,No,142 EAGLE STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7350953638,-73.9552985087,996638.341025,207094.814207,
POINT (-73.95529850871675 40.73509536383615),149450,08/16/2015 12:00:00 AM +0000,216459,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,Yes,No,No,No,No,No,No,No,No,142 EAGLE STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7350953638,-73.9552985087,996638.341025,207094.814207,
POINT (-73.9553475478766 40.73517344339521),169205,08/23/2015 12:00:00 AM +0000,216469,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,133 EAGLE STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7351734434,-73.9553475479,996624.736065,207123.25411,
POINT (-73.9553475478766 40.73517344339521),169205,08/23/2015 12:00:00 AM +0000,216469,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,133 EAGLE STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.7351734434,-73.9553475479,996624.736065,207123.25411,
POINT (-73.95754655647288 40.73008901207468),104751,07/30/2015 12:00:00 AM +0000,216337,4,0,OnCurb,Alive,Fair,Fraxinus americana,White Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,146 FRANKLIN STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7300890121,-73.9575465565,996016.212676,205270.533734,
POINT (-73.95727978767204 40.73201275521376),122684,08/06/2015 12:00:00 AM +0000,216382,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,78 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320127552,-73.9572797877,996089.807345,205971.449327,
POINT (-73.95727978767204 40.73201275521376),122684,08/06/2015 12:00:00 AM +0000,216382,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,78 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320127552,-73.9572797877,996089.807345,205971.449327,
POINT (-73.95720030111427 40.73202029086861),122685,08/06/2015 12:00:00 AM +0000,216382,20,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,80 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320202909,-73.9572003011,996111.835516,205974.205555,
POINT (-73.95720030111427 40.73202029086861),122685,08/06/2015 12:00:00 AM +0000,216382,20,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,80 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320202909,-73.9572003011,996111.835516,205974.205555,
POINT (-73.95712797451039 40.73202714835015),122686,08/06/2015 12:00:00 AM +0000,216382,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,82 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320271484,-73.9571279745,996131.879439,205976.713752,
POINT (-73.95712797451039 40.73202714835015),122686,08/06/2015 12:00:00 AM +0000,216382,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,82 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320271484,-73.9571279745,996131.879439,205976.713752,
POINT (-73.95705565025979 40.732034004886664),122687,08/06/2015 12:00:00 AM +0000,216382,18,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,84 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320340049,-73.9570556503,996151.922706,205979.221621,
POINT (-73.95705565025979 40.732034004886664),122687,08/06/2015 12:00:00 AM +0000,216382,18,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,84 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320340049,-73.9570556503,996151.922706,205979.221621,
POINT (-73.95685514252595 40.73205301440972),122688,08/06/2015 12:00:00 AM +0000,216382,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,88 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320530144,-73.9568551425,996207.489524,205986.174692,
POINT (-73.95685514252595 40.73205301440972),122688,08/06/2015 12:00:00 AM +0000,216382,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,88 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320530144,-73.9568551425,996207.489524,205986.174692,
POINT (-73.95658087667594 40.73207901525901),122689,08/06/2015 12:00:00 AM +0000,216382,21,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,94 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320790153,-73.9565808767,996283.496918,205995.685171,
POINT (-73.95658087667594 40.73207901525901),122689,08/06/2015 12:00:00 AM +0000,216382,21,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,94 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320790153,-73.9565808767,996283.496918,205995.685171,
POINT (-73.95643908932502 40.732092455827654),122690,08/06/2015 12:00:00 AM +0000,216382,20,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,98 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320924558,-73.9564390893,996322.790475,206000.6015,
POINT (-73.95643908932502 40.732092455827654),122690,08/06/2015 12:00:00 AM +0000,216382,20,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,98 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320924558,-73.9564390893,996322.790475,206000.6015,
POINT (-73.95637535620686 40.73209849842539),122691,08/06/2015 12:00:00 AM +0000,216382,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,100 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320984984,-73.9563753562,996340.452841,206002.811797,
POINT (-73.95637535620686 40.73209849842539),122691,08/06/2015 12:00:00 AM +0000,216382,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,100 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7320984984,-73.9563753562,996340.452841,206002.811797,
POINT (-73.95623571748041 40.732111735142176),122692,08/06/2015 12:00:00 AM +0000,216382,16,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,102 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7321117351,-73.9562357175,996379.150927,206007.653651,
POINT (-73.95623571748041 40.732111735142176),122692,08/06/2015 12:00:00 AM +0000,216382,16,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,102 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7321117351,-73.9562357175,996379.150927,206007.653651,
POINT (-73.95613761091839 40.73212103518581),122693,08/06/2015 12:00:00 AM +0000,216382,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,104 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7321210352,-73.9561376109,996406.339192,206011.055547,
POINT (-73.95613761091839 40.73212103518581),122693,08/06/2015 12:00:00 AM +0000,216382,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,104 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7321210352,-73.9561376109,996406.339192,206011.055547,
POINT (-73.95591920148529 40.73214174002075),122694,08/06/2015 12:00:00 AM +0000,216382,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,108 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.73214174,-73.9559192015,996466.866958,206018.629351,
POINT (-73.95591920148529 40.73214174002075),122694,08/06/2015 12:00:00 AM +0000,216382,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,108 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.73214174,-73.9559192015,996466.866958,206018.629351,
POINT (-73.95536350810285 40.732194414616046),122698,08/06/2015 12:00:00 AM +0000,216382,13,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,122 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7321944146,-73.9553635081,996620.865994,206037.898341,
POINT (-73.95536350810285 40.732194414616046),122698,08/06/2015 12:00:00 AM +0000,216382,13,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,122 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7321944146,-73.9553635081,996620.865994,206037.898341,
POINT (-73.95518877923533 40.732210977342035),122699,08/06/2015 12:00:00 AM +0000,216382,15,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,126 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7322109773,-73.9551887792,996669.28847,206043.957384,
POINT (-73.95518877923533 40.732210977342035),122699,08/06/2015 12:00:00 AM +0000,216382,15,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,126 INDIA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.7322109773,-73.9551887792,996669.28847,206043.957384,
